"Obs.ID","Obs.Date","Sub.Date","Update.Date","User","Taxon.ID","Taxon.Name","Taxon.Common.Name","Grade","Latitude","Longitude","Accuracy..m.","Place.Description","Life.Stage","Evidence.of.Presence","Gall.Generation","Gall.Phenophase","observed_on","agdd","phenogen"
96711063,"2021-09-29T16:20:52-05:00","2021-09-30T13:50:19-05:00","2022-05-21T11:27:36-05:00","calebhelsel",1195335,"Belonocnema kinseyi",NA,"research",30.2740367515,-97.811969909,20,"Westbank Dr, Austin, TX, US",NA,"29","unisexual","developing","2021-09-29",10324.3779297,"Agamic Developing"
96699484,"2021-09-30T12:03:16+00:00","2021-09-30T17:04:08+00:00","2022-05-21T16:27:33+00:00","txaggie94",1195335,"Belonocnema kinseyi",NA,"research",29.784051987,-98.7308929731,9,"S Main St, Boerne, TX, US",NA,"29","unisexual","developing","2021-09-30",9794.59863281,"Agamic Developing"
96617527,"2021-09-26T12:36:00-05:00","2021-09-29T15:25:04-05:00","2022-05-21T11:29:26-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.73396,-97.29386,NA,"Fort Worth, TX, USA",NA,"29","unisexual","perimature","2021-09-26",9908.16113281,"Agamic Perimature"
96509759,"2021-09-26T12:36:00-05:00","2021-09-28T15:10:26-05:00","2022-05-21T11:27:25-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.733975,-97.2938716667,NA,"Fort Worth, TX, USA",NA,"29","unisexual","developing","2021-09-26",9908.16113281,"Agamic Developing"
96478392,"2021-09-27T16:20:06-05:00","2021-09-28T09:45:14-05:00","2022-05-21T11:27:21-05:00","calebhelsel",1195335,"Belonocnema kinseyi",NA,"research",30.2737716722,-97.8114166667,20,"Westbank Dr, Austin, TX, US",NA,"29","unisexual","developing","2021-09-27",10230.2021484,"Agamic Developing"
96400218,"2021-09-27T15:01:12-05:00","2021-09-27T15:01:36-05:00","2022-05-21T11:27:18-05:00","snozberries34",1195335,"Belonocnema kinseyi",NA,"research",30.23219122,-97.77805933,6,"South Lamar, Austin, TX 78704, USA",NA,"29","unisexual","developing","2021-09-27",10334.4277344,"Agamic Developing"
96373670,"2021-09-27T10:48:48-05:00","2021-09-27T10:49:00-05:00","2022-05-21T11:27:13-05:00","elharo",1195335,"Belonocnema kinseyi",NA,"research",29.9813331804,-90.2587295697,5,"Airline Dr, Kenner, LA, US",NA,"29","unisexual","developing","2021-09-27",10558.0107422,"Agamic Developing"
96320003,"2021-09-26T15:15:08-10:00","2021-09-26T16:00:16-10:00","2022-05-21T06:27:09-10:00","companyink",1195335,"Belonocnema kinseyi",NA,"research",29.8480633333,-97.9832916667,4,"W McCarty Ln, San Marcos, TX, US",NA,"29","unisexual","developing","2021-09-26",10181.9472656,"Agamic Developing"
96040757,"2021-09-23T10:52:31-05:00","2021-09-24T22:18:50-05:00","2022-05-21T01:19:46-05:00","seenature2021",1195335,"Belonocnema kinseyi",NA,"research",32.9086699057,-97.1171796788,2,"Grapevine, TX 76051, USA",NA,"29","unisexual","developing","2021-09-23",9676.79101562,"Agamic Developing"
96024489,"2021-09-24T14:19:56+00:00","2021-09-24T23:45:06+00:00","2022-05-21T16:27:06+00:00","lovelace_s",1195335,"Belonocnema kinseyi",NA,"research",29.53217,-98.4272466667,5,"North Central, San Antonio, TX, US",NA,"29","unisexual","developing","2021-09-24",10478.9589844,"Agamic Developing"
95919078,"2021-09-23T20:46:28+00:00","2021-09-24T01:50:24+00:00","2022-05-21T16:27:03+00:00","jonimyers",1195335,"Belonocnema kinseyi",NA,"research",32.9016994732,-97.3625516799,50,"Ridgeriver Way, Fort Worth, TX, US",NA,"29","unisexual","developing","2021-09-23",9440.95214844,"Agamic Developing"
95866438,"2021-09-23T06:20:22+00:00","2021-09-23T16:22:24+00:00","2022-05-16T14:22:10+00:00","kathryn89",1195335,"Belonocnema kinseyi",NA,"research",29.5238256665,-98.7262322309,4,"Silver City, San Antonio, TX, US",NA,"29","unisexual","developing","2021-09-23",10035.6367188,"Agamic Developing"
95865578,"2021-09-23T11:13:24+00:00","2021-09-23T16:13:46+00:00","2022-05-13T15:06:27+00:00","tyler_r_h",1195335,"Belonocnema kinseyi",NA,"research",30.163527386,-97.8710553045,4,"Lost Oasis Hollow, Austin, TX, US",NA,"29","unisexual","developing","2021-09-23",9843.92773438,"Agamic Developing"
95766277,"2021-09-22T11:11:29+00:00","2021-09-22T16:12:07+00:00","2022-05-21T16:26:58+00:00","elijamanuel",1195335,"Belonocnema kinseyi",NA,"research",30.1632159949,-97.8714815621,7,"Lost Oasis Hollow, Austin, TX, US",NA,"29","unisexual","developing","2021-09-22",9808.08105469,"Agamic Developing"
95616447,"2021-09-14T16:48:08-10:00","2021-09-20T16:33:57-10:00","2022-05-21T06:26:54-10:00","ewsurpless",1195335,"Belonocnema kinseyi",NA,"research",30.5073716667,-97.818,15,"S Blue Rdg Pkwy, Cedar Park, TX, US",NA,"29","unisexual","developing","2021-09-14",9266.26757812,"Agamic Developing"
95422665,"2021-09-19T09:07:33-05:00","2021-09-19T12:21:52-05:00","2022-05-21T11:26:50-05:00","calebhelsel",1195335,"Belonocnema kinseyi",NA,"research",30.1842533422,-97.87355,20,"Lady Bird Johnson Wildflower Center, Austin, TX, US",NA,"29","unisexual","developing","2021-09-19",9684.69140625,"Agamic Developing"
95322545,"2021-09-18T16:51:13-05:00","2021-09-18T16:51:48-05:00","2022-05-21T11:26:47-05:00","bearly33",1195335,"Belonocnema kinseyi",NA,"research",30.55744622,-91.07126958,16,"Baker, LA 70714, USA",NA,"29","unisexual","developing","2021-09-18",9682,"Agamic Developing"
95164383,"2021-09-17T12:17:56-05:00","2021-09-17T12:18:15-05:00","2022-05-21T11:26:43-05:00","texgardengal",1195335,"Belonocnema kinseyi",NA,"research",32.7402882264,-97.4655817733,4,"8509 Western Hills Blvd, White Settlement, TX, US",NA,"29","unisexual","developing","2021-09-17",9115.90722656,"Agamic Developing"
95143672,"2021-09-17T08:32:01-05:00","2021-09-17T09:07:49-05:00","2022-05-21T11:26:39-05:00","lizzie420",1195335,"Belonocnema kinseyi",NA,"research",32.8735,-97.3567966667,4,"Raven Dr, Saginaw, TX, US",NA,"29","unisexual","developing","2021-09-17",9216.33007812,"Agamic Developing"
95077777,"2021-09-12T18:24:00-05:00","2021-09-16T15:57:24-05:00","2022-05-21T11:26:35-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.76217,-97.3759033333,NA,"Crestwood, Fort Worth, TX 76107, USA",NA,"29","unisexual","developing","2021-09-12",9166.78613281,"Agamic Developing"
95075365,"2021-09-16T08:24:00-05:00","2021-09-16T15:34:41-05:00","2022-05-21T11:26:31-05:00","ronstephens",1195335,"Belonocnema kinseyi",NA,"research",29.59705,-98.4413683333,NA,"Uptown, San Antonio, TX, USA",NA,"29","unisexual","developing","2021-09-16",9941.91894531,"Agamic Developing"
94942230,"2021-09-15T11:50:01-05:00","2021-09-15T11:50:26-05:00","2022-05-21T11:26:27-05:00","chiquisdf",1195335,"Belonocnema kinseyi",NA,"research",32.8473266223,-97.4759010443,65,"Fort Worth Nature Center & Refuge, Fort Worth, TX, US",NA,"29","unisexual","developing","2021-09-15",9125.92578125,"Agamic Developing"
94632936,"2021-09-12T08:16:55-10:00","2021-09-12T11:17:33-10:00","2022-05-21T06:26:24-10:00","companyink",1195335,"Belonocnema kinseyi",NA,"research",30.1384638333,-98.400925,4,"US-281, Blanco, TX, US",NA,"29","unisexual","developing","2021-09-12",8801.60253906,"Agamic Developing"
94631569,"2021-09-12T09:04:15-10:00","2021-09-12T11:08:21-10:00","2022-05-21T06:26:19-10:00","companyink",1195335,"Belonocnema kinseyi",NA,"research",30.2119416667,-98.4405666667,7,"Blue Ridge Dr, Johnson City, TX, US",NA,"29","unisexual","developing","2021-09-12",9030.70410156,"Agamic Developing"
94620019,"2021-09-11T10:38:00-05:00","2021-09-12T14:43:25-05:00","2022-05-21T11:26:15-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.799175,-97.4937233333,NA,"South Lake Worth, Fort Worth, TX 76108, USA",NA,"29","unisexual","developing","2021-09-11",8892.13183594,"Agamic Developing"
94614424,"2021-09-11T10:19:00-05:00","2021-09-12T14:06:55-05:00","2022-05-21T11:26:12-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.7991633333,-97.4937216667,NA,"South Lake Worth, Fort Worth, TX 76108, USA",NA,"29","unisexual","developing","2021-09-11",8892.13183594,"Agamic Developing"
94599825,"2021-09-12T09:27:33-05:00","2021-09-12T12:28:45-05:00","2022-05-21T11:26:08-05:00","tentoedsloth",1195335,"Belonocnema kinseyi",NA,"research",30.18522,-97.7222366667,8,"McKinney Falls State Park, Austin, TX, US",NA,"29","unisexual","developing","2021-09-12",9521.54882812,"Agamic Developing"
94446824,"2021-09-11T08:59:17-10:00","2021-09-11T05:29:06-10:00","2022-05-21T06:26:05-10:00","companyink",1195335,"Belonocnema kinseyi",NA,"research",29.7217916667,-98.1262445,10,"E Klingemann St, New Braunfels, TX, US",NA,"29","unisexual","developing","2021-09-11",9665.85449219,"Agamic Developing"
94390296,"2021-09-10T11:35:39-05:00","2021-09-10T20:17:42-05:00","2022-05-21T11:26:00-05:00","charley",1195335,"Belonocnema kinseyi",NA,"research",32.93175,-97.4797833333,4,"Eagle Mountain Park, Fort Worth, TX, US",NA,"29","unisexual","developing","2021-09-10",8829.33789062,"Agamic Developing"
94274950,"2021-09-09T19:11:40-05:00","2021-09-09T19:11:45-05:00","2022-05-21T11:25:57-05:00","debbiegsienna",1195335,"Belonocnema kinseyi",NA,"research",29.4951467123,-95.5106742774,10,"Mill Garden Cir, Missouri City, TX, US",NA,"29","unisexual","developing","2021-09-09",9818.71679688,"Agamic Developing"
94071578,"2021-09-07T16:47:00-05:00","2021-09-07T22:13:04-05:00","2022-05-21T13:46:36-05:00","kathrynwells333",1195335,"Belonocnema kinseyi",NA,"research",33.036725,-97.0717694444,21,"Flower Mound, TX, USA",NA,"29","unisexual","perimature","2021-09-07",8794.4453125,"Agamic Perimature"
94047329,"2021-09-07T17:07:44-05:00","2021-09-07T17:22:49-05:00","2022-05-21T11:23:04-05:00","puffin21",1195335,"Belonocnema kinseyi",NA,"research",27.6483158726,-97.3935088143,NA,"Corpus Christi, TX 78414, USA",NA,"29","unisexual","developing","2021-09-07",10245.0703125,"Agamic Developing"
94044943,"2021-09-06T09:16:00-05:00","2021-09-07T17:01:53-05:00","2022-05-21T11:23:00-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.82325,-97.460055,NA,"Fort Worth, TX, USA",NA,"29","unisexual","developing","2021-09-06",8774.8359375,"Agamic Developing"
94043318,"2021-09-06T09:06:00-05:00","2021-09-07T16:46:40-05:00","2022-05-21T11:22:57-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.8235266667,-97.4591983333,NA,"Fort Worth, TX, USA",NA,"29","unisexual","developing","2021-09-06",8774.8359375,"Agamic Developing"
94042934,"2021-09-06T09:05:00-05:00","2021-09-07T16:43:05-05:00","2022-05-21T11:22:53-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.8234633333,-97.4591316667,NA,"Fort Worth, TX, USA",NA,"29","unisexual","developing","2021-09-06",8774.8359375,"Agamic Developing"
93998763,"2021-09-07T10:12:17+00:00","2021-09-07T15:22:31+00:00","2022-05-21T16:22:49+00:00","mblampe",1195335,"Belonocnema kinseyi",NA,"research",32.6922052447,-97.3902485055,4,"Stonehenge Rd, Fort Worth, TX, US",NA,"29","unisexual","developing","2021-09-07",8859.2109375,"Agamic Developing"
93935025,"2021-09-06T18:44:23-05:00","2021-09-06T18:44:57-05:00","2022-05-21T11:24:26-05:00","madik1",1195335,"Belonocnema kinseyi",NA,"research",31.4425062,-100.4696312,22,"San Angelo, TX, USA",NA,"29","unisexual","perimature","2021-09-06",8634.88476562,"Agamic Perimature"
93807675,"2021-09-05T18:12:39-05:00","2021-09-05T20:34:13-05:00","2022-05-21T11:22:42-05:00","gwaithir",1195335,"Belonocnema kinseyi",NA,"research",33.2503466667,-97.1487195,8,"University of North Texas - Discovery Park, Denton, TX, US",NA,"29","unisexual","developing","2021-09-05",8377.31152344,"Agamic Developing"
93594326,"2021-08-29T13:49:30-07:00","2021-09-04T08:42:27-07:00","2022-05-20T23:18:14-07:00","jonjorgensen",1195335,"Belonocnema kinseyi",NA,"research",30.2805001,-97.7378755997,NA,"Museum District, Austin, TX 78701, USA",NA,"29","unisexual","developing","2021-08-29",8937.87011719,"Agamic Developing"
93465106,"2021-09-02T09:17:00-05:00","2021-09-03T08:02:24-05:00","2022-05-21T11:22:38-05:00","ronstephens",1195335,"Belonocnema kinseyi",NA,"research",29.577475,-98.5920633333,NA,"Bexar, Texas, United States",NA,"29","unisexual","developing","2021-09-02",9220.57910156,"Agamic Developing"
93405038,"2021-09-02T08:14:00-05:00","2021-09-02T15:40:24-05:00","2022-05-21T11:22:34-05:00","ronstephens",1195335,"Belonocnema kinseyi",NA,"research",29.5763866667,-98.5659483333,NA,"Woods of Shavano, San Antonio, TX, USA",NA,"29","unisexual","developing","2021-09-02",9221.81445312,"Agamic Developing"
93113482,"2021-08-21T10:20:03-05:00","2021-08-30T22:10:17-05:00","2022-05-13T15:08:13-05:00","khashagen",1195335,"Belonocnema kinseyi",NA,"research",30.33586425,-90.0439450278,NA,"Mandeville, LA 70448, USA",NA,"29","unisexual","developing","2021-08-21",8314.89746094,"Agamic Developing"
93050590,"2021-08-30T11:05:39+00:00","2021-08-30T16:08:32+00:00","2022-05-21T06:18:29+00:00","q445187",1195335,"Belonocnema kinseyi",NA,"research",31.795625,-98.8404533333,48,"County Road 329, Blanket, TX, US",NA,"29","unisexual","perimature","2021-08-30",7823.10449219,"Agamic Perimature"
93018994,"2021-08-26T17:34:00-05:00","2021-08-30T03:18:51-05:00","2022-05-21T01:18:03-05:00","georgenaturephotos",1195335,"Belonocnema kinseyi",NA,"research",29.8066414,-95.7655343,858,"Williamsburg Colony, TX 77449, USA",NA,"29","unisexual","developing","2021-08-26",9099.36816406,"Agamic Developing"
92953866,"2021-08-29T12:35:36-05:00","2021-08-29T14:55:21-05:00","2022-05-21T01:18:37-05:00","jlp777",1195335,"Belonocnema kinseyi",NA,"research",29.5437966667,-95.1506055,5,"Baybrook Mall, Houston, TX, US",NA,"29","unisexual","perimature","2021-08-29",9400.65136719,"Agamic Perimature"
92919374,"2021-08-29T10:48:01+00:00","2021-08-29T15:48:43+00:00","2022-05-21T06:15:55+00:00","amyjeankennedy",1195335,"Belonocnema kinseyi",NA,"research",32.8977124901,-96.8644493831,4,"Beauty Ln, Dallas, TX, US",NA,"29","unisexual","developing","2021-08-29",8267.82910156,"Agamic Developing"
92858814,"2021-08-28T08:28:00-05:00","2021-08-28T20:53:29-05:00","2022-05-21T01:15:45-05:00","lovebirder",1195335,"Belonocnema kinseyi",NA,"research",31.6346410633,-98.2481421077,499,"Private FM2005, Hamilton, TX 76531, USA",NA,"29","unisexual","developing","2021-08-28",7973.88964844,"Agamic Developing"
92828620,"2021-08-27T13:23:41+00:00","2021-08-28T20:49:56+00:00","2022-05-21T06:17:41+00:00","lovelace_s",1195335,"Belonocnema kinseyi",NA,"research",29.5651283333,-98.323075,5,"Athenian St, Universal City, TX, US",NA,"29","unisexual","perimature","2021-08-27",8862.66601562,"Agamic Perimature"
92815290,"2021-08-28T09:34:00-05:00","2021-08-28T14:07:35-05:00","2022-05-21T01:15:38-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.7951566667,-97.4145066667,NA,"Fort Worth, TX, USA",NA,"29","unisexual","developing","2021-08-28",8352.07910156,"Agamic Developing"
92814898,"2021-08-28T09:34:00-05:00","2021-08-28T14:04:04-05:00","2022-05-21T01:15:34-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.795155,-97.4145066667,NA,"Fort Worth, TX, USA",NA,"29","unisexual","developing","2021-08-28",8352.07910156,"Agamic Developing"
92801325,"2021-08-28T10:21:51-10:00","2021-08-28T07:15:57-10:00","2022-05-20T20:15:30-10:00","companyink",1195335,"Belonocnema kinseyi",NA,"research",30.03575,-98.1276861667,9,"Jacob's Well Natural Area, Wimberley, TX, US",NA,"29","unisexual","developing","2021-08-28",8505.5625,"Agamic Developing"
92726933,"2021-08-27T19:05:01-05:00","2021-08-27T19:06:42-05:00","2022-05-21T01:15:26-05:00","afinch1",1195335,"Belonocnema kinseyi",NA,"research",32.9163479986,-97.5652831793,81,"Azle, TX 76020, USA",NA,"29","unisexual","developing","2021-08-27",8154.22363281,"Agamic Developing"
92600064,"2021-08-26T11:53:52+00:00","2021-08-26T19:24:22+00:00","2022-05-21T06:15:23+00:00","josh_cannon",1195335,"Belonocnema kinseyi",NA,"research",29.5033883333,-98.5885,4,"Northwest Side, San Antonio, TX, US",NA,"29","unisexual","developing","2021-08-26",8949.5625,"Agamic Developing"
92286888,"2021-08-23T10:56:50+00:00","2021-08-23T21:22:41+00:00","2022-05-21T06:15:19+00:00","swarren_",1195335,"Belonocnema kinseyi",NA,"research",32.697723,-97.6098715,1360,"Meadow Ln, Aledo, TX, US",NA,"29","unisexual","developing","2021-08-23",7746.14501953,"Agamic Developing"
92027282,"2021-08-19T09:56:00-05:00","2021-08-21T17:26:47-05:00","2022-05-21T01:15:15-05:00","dusty_in_vilas-tx",1195335,"Belonocnema kinseyi",NA,"research",30.838525,-97.3047944444,5,"Bell, Texas, United States",NA,"29","unisexual","developing","2021-08-19",8039.00341797,"Agamic Developing"
91764807,"2021-08-19T12:18:57-10:00","2021-08-19T08:00:12-10:00","2022-05-20T20:15:12-10:00","companyink",1195335,"Belonocnema kinseyi",NA,"research",29.7217533333,-98.1262361667,4,"E Klingemann St, New Braunfels, TX, US",NA,"29","unisexual","developing","2021-08-19",8467.8359375,"Agamic Developing"
91730777,"2021-08-18T08:43:19+00:00","2021-08-19T11:37:13+00:00","2022-05-16T16:23:35+00:00","vatsala_kaul",1195335,"Belonocnema kinseyi",NA,"needs_id",29.7882846785,-95.7057820886,5766,"Greenhouse Rd, Houston, TX, US",NA,"29","unisexual","developing","2021-08-18",8741.3203125,"Agamic Developing"
91710853,"2021-08-16T10:26:00-05:00","2021-08-18T23:20:36-05:00","2022-05-13T15:06:05-05:00","kimberlietx",1195335,"Belonocnema kinseyi",NA,"research",32.8885369517,-97.2214961741,122,"North Richland Hills, TX, USA",NA,"29","unisexual","developing","2021-08-16",7639.95458984,"Agamic Developing"
91701592,"2021-08-16T08:39:00-05:00","2021-08-18T20:59:47-05:00","2022-05-21T01:15:08-05:00","kimberlietx",1195335,"Belonocnema kinseyi",NA,"research",32.8886711594,-97.2222675335,187,"North Richland Hills, TX, USA",NA,"29","unisexual","developing","2021-08-16",7639.95458984,"Agamic Developing"
91553264,"2021-08-17T12:12:32+00:00","2021-08-17T17:49:52+00:00","2022-05-21T06:17:14+00:00","rkhan22",1195335,"Belonocnema kinseyi",NA,"research",30.1624732704,-95.3545779799,141743,"Texas, US",NA,"29","unisexual","perimature","2021-08-17",8405.56445312,"Agamic Perimature"
91184802,"2021-08-09T19:06:00-05:00","2021-08-14T17:22:40-05:00","2022-05-21T01:15:10-05:00","jbecky",1195335,"Belonocnema kinseyi",NA,"research",30.1610439273,-98.0736261923,50,"Charro Ranch Park, Hays County, TX, USA",NA,"29","unisexual","developing","2021-08-09",7470.44677734,"Agamic Developing"
90948252,"2021-08-12T09:36:00-05:00","2021-08-12T19:29:36-05:00","2022-05-15T23:14:07-05:00","sambiology",1195335,"Belonocnema kinseyi",NA,"needs_id",32.5934053713,-96.7563778999,2,"Lancaster Historic Neighborhood District, Lancaster, TX 75146, USA",NA,"29","unisexual","developing","2021-08-12",7296.08154297,"Agamic Developing"
90291524,"2021-08-06T10:15:00-05:00","2021-08-07T13:23:13-05:00","2022-05-21T01:14:53-05:00","wendybirdsbyrv",1195335,"Belonocnema kinseyi",NA,"research",28.8842396514,-95.5842805149,4,"Brazoria County, TX, USA",NA,"29","unisexual","developing","2021-08-06",8091.14257812,"Agamic Developing"
89940029,"2021-08-04T13:51:59-05:00","2021-08-04T14:06:42-05:00","2022-05-21T01:10:24-05:00","walkingstick2",1195335,"Belonocnema kinseyi",NA,"research",32.8754616667,-97.2797083333,10,"Teal Dr, Fort Worth, TX, US",NA,"24; 29","unisexual","developing","2021-08-04",6914.03222656,"Agamic Developing"
89800611,"2021-08-02T16:15:00-05:00","2021-08-03T12:29:06-05:00","2022-05-21T01:14:49-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.7355383333,-97.3660766667,NA,"Fort Worth, TX, USA",NA,"29","unisexual","developing","2021-08-02",7044.79296875,"Agamic Developing"
89797315,"2021-08-02T16:15:00-05:00","2021-08-03T12:04:36-05:00","2022-05-21T01:14:45-05:00","bob777",1195335,"Belonocnema kinseyi",NA,"research",32.7355166667,-97.3660116667,NA,"Fort Worth, TX, USA",NA,"29","unisexual","developing","2021-08-02",7044.79296875,"Agamic Developing"
89498797,"2021-08-01T11:25:51-05:00","2021-08-01T11:33:32-05:00","2022-05-21T01:14:41-05:00","patmlucas",1195335,"Belonocnema kinseyi",NA,"research",29.8082616667,-98.7643583333,3,"Doeskin Dr, Boerne, TX, US",NA,"29","unisexual","developing","2021-08-01",7005.13769531,"Agamic Developing"
