Collection Site,Species,Generation,Host plant,State,Harvest.date,Emergence.date,Emergent.animal.type,Alive.dead,N,Entered.by.,H.julian,E.julian,Latitude,Longitude,Year
Water Road,A. foliatus,asexual,Qg,FL,12/19/18,3/15/19,cynipid,alive,1,CD,353,439,29.8550874,-85.3350907,2018
Water Road,A. lanigera,asexual,Qg,FL,12/19/18,2/15/19,cynipid,alive,1,SS,353,411,29.8550874,-85.3350907,2018
Water Road,D. q. virens,asexual,Qg,FL,12/19/18,1/14/19,cynipid,alive,2,LZ,353,379,29.8550874,-85.3350907,2018
Water Road,D. q. virens,asexual,Qg,FL,12/19/18,12/21/18,cynipid,alive,3,LZ,353,355,29.8550874,-85.3350907,2018
Water Road,A. lanigera,asexual,Qg,FL,12/19/18,5/8/19,synergist,alive,3,LZ,353,493,29.8550874,-85.3350907,2018
Water Road,A. lanigera,asexual,Qg,FL,12/19/18,4/29/19,synergist,dead,1,LZ,353,484,29.8550874,-85.3350907,2018
Water Road,A. lanigera,asexual,Qg,FL,12/19/18,1/18/19,cynipid,alive,1,LZ,353,383,29.8550874,-85.3350907,2018
Water Road,D. q. virens,asexual,Qg,FL,12/19/18,5/13/19,synergist,alive,1,LZ,353,498,29.8550874,-85.3350907,2018
Water Road,A. foliatus,asexual,Qg,FL,12/19/18,3/15/19,cynipid,alive,1,CD,353,439,29.8550874,-85.3350907,2018
Water Road,D. q. virens,asexual,Qg,FL,12/19/18,1/9/19,cynipid,alive,2,LZ,353,374,29.8550874,-85.3350907,2018
Water Road,D. q. virens,asexual,Qg,FL,12/19/18,5/10/19,synergist,alive,1,LZ,353,495,29.8550874,-85.3350907,2018
